metric,scenario,granularity,series_key,series_label,date,actual_value,model_name,model_origin,model_family,forecast_value,forecast_type,horizon_days,forecast_start_date,run_id,source_artifact,is_baseline,is_challenger,is_deferred,is_selected_champion,risk_status,lower_bound,upper_bound,interval_level,extraction_run_id
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-05,144541.658262,ETS_Current,baseline,statistical,145592.16095345138,backtest,15,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-06,144541.658262,ETS_Current,baseline,statistical,145721.946570039,backtest,16,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-07,144698.36768400003,ETS_Current,baseline,statistical,145851.7321866266,backtest,17,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-08,144812.45664099997,ETS_Current,baseline,statistical,145981.51780321423,backtest,18,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-09,145094.32522400006,ETS_Current,baseline,statistical,146111.30341980184,backtest,19,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-10,145094.32522400006,ETS_Current,baseline,statistical,146241.08903638946,backtest,20,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-11,144867.045114,ETS_Current,baseline,statistical,146370.87465297707,backtest,21,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-12,144804.08117000005,ETS_Current,baseline,statistical,146500.6602695647,backtest,22,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-13,144801.658793,ETS_Current,baseline,statistical,146630.4458861523,backtest,23,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-14,144801.658793,ETS_Current,baseline,statistical,146760.23150273992,backtest,24,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-15,144885.45143400005,ETS_Current,baseline,statistical,146890.01711932753,backtest,25,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-16,145321.47336,ETS_Current,baseline,statistical,147019.80273591515,backtest,26,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-17,145321.47336,ETS_Current,baseline,statistical,147149.58835250276,backtest,27,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-18,145061.11074600002,ETS_Current,baseline,statistical,147279.37396909037,backtest,28,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-19,145041.46563999998,ETS_Current,baseline,statistical,147409.159585678,backtest,29,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-20,145041.46563999998,ETS_Current,baseline,statistical,147538.9452022656,backtest,30,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-21,143551.809036,FNAR-V2,challenger,lightweight_neural,43872587201.50793,backtest,1,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-22,143618.514014,FNAR-V2,challenger,lightweight_neural,55691903872.53522,backtest,2,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-23,143837.33043299997,FNAR-V2,challenger,lightweight_neural,32589319250.52231,backtest,3,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-24,144020.46024300004,FNAR-V2,challenger,lightweight_neural,51230313618.421,backtest,4,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-25,144567.10865199997,FNAR-V2,challenger,lightweight_neural,54347565700.35437,backtest,5,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-26,144567.10865199997,FNAR-V2,challenger,lightweight_neural,52606767490.98278,backtest,6,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-27,144390.98843799997,FNAR-V2,challenger,lightweight_neural,51170614977.27324,backtest,7,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-28,144151.792154,FNAR-V2,challenger,lightweight_neural,55751546465.2295,backtest,8,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-29,144151.792154,FNAR-V2,challenger,lightweight_neural,70380522595.09612,backtest,9,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-30,144360.18621199997,FNAR-V2,challenger,lightweight_neural,60594764766.06136,backtest,10,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-01,144581.965504,FNAR-V2,challenger,lightweight_neural,48489182580.834404,backtest,11,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-02,144747.529174,FNAR-V2,challenger,lightweight_neural,53739613711.37902,backtest,12,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-03,144747.529174,FNAR-V2,challenger,lightweight_neural,51778488653.09044,backtest,13,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-04,144582.51080299998,FNAR-V2,challenger,lightweight_neural,44095998643.16349,backtest,14,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-05,144541.658262,FNAR-V2,challenger,lightweight_neural,13860210449.868977,backtest,15,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-06,144541.658262,FNAR-V2,challenger,lightweight_neural,64042403460.01275,backtest,16,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-07,144698.36768400003,FNAR-V2,challenger,lightweight_neural,82669535085.70348,backtest,17,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-08,144812.45664099997,FNAR-V2,challenger,lightweight_neural,103914680805.91998,backtest,18,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-09,145094.32522400006,FNAR-V2,challenger,lightweight_neural,111168055902.20708,backtest,19,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-10,145094.32522400006,FNAR-V2,challenger,lightweight_neural,54148007144.675255,backtest,20,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-11,144867.045114,FNAR-V2,challenger,lightweight_neural,62786442476.7812,backtest,21,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-12,144804.08117000005,FNAR-V2,challenger,lightweight_neural,56554414758.995415,backtest,22,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-13,144801.658793,FNAR-V2,challenger,lightweight_neural,62526225791.325294,backtest,23,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-14,144801.658793,FNAR-V2,challenger,lightweight_neural,43356379739.37917,backtest,24,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-15,144885.45143400005,FNAR-V2,challenger,lightweight_neural,80471479398.64241,backtest,25,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-16,145321.47336,FNAR-V2,challenger,lightweight_neural,70524955992.5623,backtest,26,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-17,145321.47336,FNAR-V2,challenger,lightweight_neural,42923587160.23267,backtest,27,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-18,145061.11074600002,FNAR-V2,challenger,lightweight_neural,54767569818.44562,backtest,28,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-19,145041.46563999998,FNAR-V2,challenger,lightweight_neural,74317022182.97607,backtest,29,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-20,145041.46563999998,FNAR-V2,challenger,lightweight_neural,51167306365.316444,backtest,30,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-21,143551.809036,FixedGrowth_1_5,baseline,growth_baseline,143623.584940518,backtest,1,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-22,143618.514014,FixedGrowth_1_5,baseline,growth_baseline,143695.360845036,backtest,2,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-23,143837.33043299997,FixedGrowth_1_5,baseline,growth_baseline,143767.136749554,backtest,3,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-24,144020.46024300004,FixedGrowth_1_5,baseline,growth_baseline,143838.912654072,backtest,4,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-25,144567.10865199997,FixedGrowth_1_5,baseline,growth_baseline,143910.68855859,backtest,5,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-26,144567.10865199997,FixedGrowth_1_5,baseline,growth_baseline,143982.464463108,backtest,6,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-27,144390.98843799997,FixedGrowth_1_5,baseline,growth_baseline,144054.240367626,backtest,7,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-28,144151.792154,FixedGrowth_1_5,baseline,growth_baseline,144126.01627214398,backtest,8,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-29,144151.792154,FixedGrowth_1_5,baseline,growth_baseline,144197.79217666198,backtest,9,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-04-30,144360.18621199997,FixedGrowth_1_5,baseline,growth_baseline,144269.56808117998,backtest,10,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-01,144581.965504,FixedGrowth_1_5,baseline,growth_baseline,144341.34398569798,backtest,11,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-02,144747.529174,FixedGrowth_1_5,baseline,growth_baseline,144413.11989021598,backtest,12,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-03,144747.529174,FixedGrowth_1_5,baseline,growth_baseline,144484.89579473398,backtest,13,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-04,144582.51080299998,FixedGrowth_1_5,baseline,growth_baseline,144556.67169925198,backtest,14,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-05,144541.658262,FixedGrowth_1_5,baseline,growth_baseline,144628.44760376998,backtest,15,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-06,144541.658262,FixedGrowth_1_5,baseline,growth_baseline,144700.22350828798,backtest,16,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-07,144698.36768400003,FixedGrowth_1_5,baseline,growth_baseline,144771.999412806,backtest,17,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-08,144812.45664099997,FixedGrowth_1_5,baseline,growth_baseline,144843.775317324,backtest,18,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-09,145094.32522400006,FixedGrowth_1_5,baseline,growth_baseline,144915.551221842,backtest,19,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-10,145094.32522400006,FixedGrowth_1_5,baseline,growth_baseline,144987.32712636,backtest,20,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-11,144867.045114,FixedGrowth_1_5,baseline,growth_baseline,145059.103030878,backtest,21,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-12,144804.08117000005,FixedGrowth_1_5,baseline,growth_baseline,145130.878935396,backtest,22,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-13,144801.658793,FixedGrowth_1_5,baseline,growth_baseline,145202.654839914,backtest,23,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-05-14,144801.658793,FixedGrowth_1_5,baseline,growth_baseline,145274.430744432,backtest,24,2026-04-20,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
