entity_key,date,target,lag_1,lag_7,lag_14,lag_30,lag_60,lag_90,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,year,month,quarter,day_of_month,day_of_week,week_of_year,is_month_start,is_month_end
APC-Multitenant,2020-05-06,103099.401,103051.379,102641.012,101974.72,100225.543,96658.119,93688.125,102877.29671428572,149.43500162031503,101791.48340000001,876.4356819607189,2020,5,2,6,2,19,0,0
APC-Multitenant,2020-05-07,103187.68,103099.401,102728.294,102045.399,100289.883,97353.373,93932.994,102942.78085714286,127.45427613001868,101887.27866666668,856.1989527168647,2020,5,2,7,3,19,0,0
APC-Multitenant,2020-05-08,103270.322,103187.68,102837.162,102066.44,100437.25,97394.327,93999.488,103008.40742857142,116.39774136251546,101983.87189999998,832.9152352129693,2020,5,2,8,4,19,0,0
APC-Multitenant,2020-05-09,103415.641,103270.322,102923.435,102329.087,100553.28,97490.875,94017.925,103070.28742857142,125.00727331221334,102078.30763333333,811.8530784520668,2020,5,2,9,5,19,0,0
APC-Multitenant,2020-05-10,103491.476,103415.641,102959.226,102439.305,100673.144,97508.577,94122.781,103140.60257142856,161.6863365705725,102173.71966666666,794.4571943677298,2020,5,2,10,6,19,0,0
APC-Multitenant,2020-05-11,103550.092,103491.476,103000.569,102488.925,100927.96899999998,97620.15099999998,94122.781,103216.63828571429,185.5619940825411,102267.66406666668,777.3450104018752,2020,5,2,11,0,20,0,0
APC-Multitenant,2020-05-12,103647.7,103550.092,103051.379,102565.602,101101.805,97703.463,94259.952,103295.14157142858,194.92118242748535,102355.06816666666,768.8851517830865,2020,5,2,12,1,20,0,0
APC-Multitenant,2020-05-13,103780.016,103647.7,103099.401,102641.012,101145.896,98124.29,94692.328,103380.33028571427,200.8494623630835,102439.93133333333,766.2835232530732,2020,5,2,13,2,20,0,0
APC-Multitenant,2020-05-14,103836.42,103780.016,103187.68,102728.294,101218.911,98124.29,94951.58,103477.561,206.83881132327537,102527.73533333333,763.8048112214352,2020,5,2,14,3,20,0,0
APC-Multitenant,2020-05-15,103965.362,103836.42,103270.322,102837.162,101293.786,97050.009,95053.76,103570.23814285712,200.54890562343724,102614.98563333332,758.6237965359029,2020,5,2,15,4,20,0,0
APC-Multitenant,2020-05-16,104185.812,103965.362,103415.641,102923.435,101340.363,97050.009,95140.812,103669.52957142857,199.36601035254728,102704.03816666667,754.9795412890401,2020,5,2,16,5,20,0,0
APC-Multitenant,2020-05-17,104269.324,104185.812,103491.476,102959.226,101424.09,97386.387,95255.334,103779.55399999999,243.52664182644514,102798.88646666666,756.4888689785939,2020,5,2,17,6,20,0,0
APC-Multitenant,2020-05-18,104332.003,104269.324,103550.092,103000.569,101605.277,97484.441,95472.748,103890.67514285714,266.5463411123827,102893.7276,756.5407401862414,2020,5,2,18,0,21,0,0
APC-Multitenant,2020-05-19,104453.621,104332.003,103647.7,103051.379,101764.234,97696.027,95663.64299999998,104002.37671428571,263.854260478807,102984.61846666667,760.1941572226306,2020,5,2,19,1,21,0,0
APC-Multitenant,2020-05-20,104559.007,104453.621,103780.016,103099.401,101808.785,98169.73,95741.33,104117.50828571428,259.0859918999982,103074.26469999999,769.8297242431531,2020,5,2,20,2,21,0,0
APC-Multitenant,2020-05-21,104559.007,104559.007,103836.42,103187.68,101883.731,98249.556,95847.51,104228.79271428571,257.2559719730453,103165.93876666667,777.6488241386324,2020,5,2,21,3,21,0,0
APC-Multitenant,2020-05-22,104594.55599999998,104559.007,103965.362,103270.322,101974.72,98249.556,96164.727,104332.01942857144,215.0886082807896,103255.11463333333,778.9339622044818,2020,5,2,22,4,21,0,0
APC-Multitenant,2020-05-23,105008.99599999998,104594.55599999998,104185.812,103415.641,102045.399,97700.984,96262.02999999998,104421.90428571428,160.9924558681019,103342.44249999999,777.2922380259085,2020,5,2,23,5,21,0,0
APC-Multitenant,2020-05-24,105103.278,105008.99599999998,104269.324,103491.476,102066.44,97649.57,96262.02999999998,104539.502,240.70866964415592,103441.22906666667,794.8894659749697,2020,5,2,24,6,21,0,0
APC-Multitenant,2020-05-25,105153.363,105103.278,104332.003,103550.092,102329.087,97649.57,96242.785,104658.63828571429,286.6871193265491,103542.457,807.0503440003587,2020,5,2,25,0,22,0,0
APC-Multitenant,2020-05-26,105229.84,105153.363,104453.621,103647.7,102439.305,98164.312,94676.86000000002,104775.97542857143,298.5584598591359,103636.59953333331,825.1529505292303,2020,5,2,26,1,22,0,0
APC-Multitenant,2020-05-27,105296.778,105229.84,104559.007,103780.016,102488.925,98889.088,94676.86000000002,104886.86385714285,302.9933690588674,103729.61736666667,842.6308519438236,2020,5,2,27,2,22,0,0
APC-Multitenant,2020-05-28,105460.994,105296.778,104559.007,103836.42,102565.602,99290.952,95994.38700000002,104992.25971428571,298.22010020017393,103823.21246666666,855.9054380258536,2020,5,2,28,3,22,0,0
APC-Multitenant,2020-05-29,105569.337,105460.994,104594.55599999998,103965.362,102641.012,99384.135,96776.911,105121.11499999999,273.6754442013864,103919.72553333333,872.2928674270904,2020,5,2,29,4,22,0,0
APC-Multitenant,2020-05-30,105856.941,105569.337,105008.99599999998,104185.812,102728.294,99384.135,97046.243,105260.36942857143,198.86574290988457,104017.33636666666,887.9698658577021,2020,5,2,30,5,22,0,0
APC-Multitenant,2020-05-31,105879.762,105856.941,105103.278,104269.324,102837.162,99323.912,97146.512,105381.50442857144,266.85786600377656,104121.6246,914.6783477047278,2020,5,2,31,6,22,0,1
APC-Multitenant,2020-06-01,105939.595,105879.762,105153.363,104332.003,102923.435,99216.728,97146.512,105492.43071428571,292.11781292890186,104223.0446,935.7843910143358,2020,6,2,1,0,23,1,0
APC-Multitenant,2020-06-02,106006.447,105939.595,105229.84,104453.621,102959.226,99216.728,97024.334,105604.74957142856,291.16925308154873,104323.58326666667,953.2051164359605,2020,6,2,2,1,23,0,0
APC-Multitenant,2020-06-03,106097.072,106006.447,105296.778,104559.007,103000.569,100073.434,96696.518,105715.69342857144,271.8213460309093,104425.1573,965.0878268488966,2020,6,2,3,2,23,0,0
APC-Multitenant,2020-06-04,106194.308,106097.072,105460.994,104559.007,103051.379,100168.112,96658.119,105830.02114285713,231.5832318416799,104528.37406666667,973.0272137876925,2020,6,2,4,3,23,0,0
APC-Multitenant,2020-06-05,106406.853,106194.308,105569.337,104594.55599999998,103099.401,100225.543,96658.119,105934.7802857143,200.61874939710344,104633.13836666665,977.7037046942194,2020,6,2,5,4,23,0,0
APC-Multitenant,2020-06-06,106427.953,106406.853,105856.941,105008.99599999998,103187.68,100289.883,97353.373,106054.42542857143,196.03844295280828,104743.38676666668,985.2411483301778,2020,6,2,6,5,23,0,0
APC-Multitenant,2020-06-07,106427.953,106427.953,105879.762,105103.278,103270.322,100437.25,97394.327,106135.99857142857,217.76513737362424,104851.39586666667,986.4227318373172,2020,6,2,7,6,23,0,0
APC-Multitenant,2020-06-08,106364.626,106427.953,105939.595,105153.363,103415.641,100553.28,97490.875,106214.31157142857,208.63830599631555,104956.65023333332,980.3456065893594,2020,6,2,8,0,24,0,0
APC-Multitenant,2020-06-09,106364.626,106364.626,106006.447,105229.84,103491.476,100673.144,97508.577,106275.0302857143,174.40257707468842,105054.94973333334,968.2734419592992,2020,6,2,9,1,24,0,0
APC-Multitenant,2020-06-10,106545.17,106364.626,106097.072,105296.778,103550.092,100927.96899999998,97620.15099999998,106326.19871428571,129.13849633741188,105150.7214,950.2211310381492,2020,6,2,10,2,24,0,0
APC-Multitenant,2020-06-11,106718.688,106545.17,106194.308,105460.994,103647.7,101101.805,97703.463,106390.21271428572,105.53461897539152,105250.55733333335,933.4426778594448,2020,6,2,11,3,24,0,0
APC-Multitenant,2020-06-12,107026.58800000002,106718.688,106406.853,105569.337,103780.016,101145.896,98124.29,106465.12414285714,127.18794239566479,105352.92360000001,919.8956499944329,2020,6,2,12,4,24,0,0
APC-Multitenant,2020-06-13,107251.798,107026.58800000002,106427.953,105856.941,103836.42,101218.911,98124.29,106553.6577142857,242.9126797992701,105461.14266666668,919.4414611405829,2020,6,2,13,5,24,0,0
APC-Multitenant,2020-06-14,107357.774,107251.798,106427.953,105879.762,103965.362,101293.786,97050.009,106671.34985714286,348.4913963440398,105574.98860000001,922.771337472903,2020,6,2,14,6,24,0,0
APC-Multitenant,2020-06-15,107357.774,107357.774,106364.626,105939.595,104185.812,101340.363,97050.009,106804.18142857144,411.7248290642024,105688.06899999999,926.5715816493567,2020,6,2,15,0,25,0,0
APC-Multitenant,2020-06-16,107382.443,107357.774,106364.626,106006.447,104269.324,101424.09,97386.387,106946.0597142857,406.08981639150346,105793.80106666667,930.207106657618,2020,6,2,16,1,25,0,0
APC-Multitenant,2020-06-17,107445.26,107382.443,106545.17,106097.072,104332.003,101605.277,97484.441,107091.46214285716,340.05533328235816,105897.5717,927.9189752138286,2020,6,2,17,2,25,0,0
APC-Multitenant,2020-06-18,107647.117,107445.26,106718.688,106194.308,104453.621,101764.234,97696.027,107220.04642857143,259.75185812791767,106001.34693333333,920.854735262964,2020,6,2,18,3,25,0,0
APC-Multitenant,2020-06-19,107839.733,107647.117,107026.58800000002,106406.853,104559.007,101808.785,98169.73,107352.67914285716,188.28839032827923,106107.7968,920.3519975878378,2020,6,2,19,4,25,0,0
APC-Multitenant,2020-06-20,108216.99,107839.733,107251.798,106427.953,104559.007,101883.731,98249.556,107468.84271428571,203.7741014837236,106217.15433333332,924.8758954553931,2020,6,2,20,5,25,0,0
APC-Multitenant,2020-06-21,108304.92500000002,108216.99,107357.774,106427.953,104594.55599999998,101974.72,98249.556,107606.72728571428,323.69588980732004,106339.08710000002,939.7418824788259,2020,6,2,21,6,25,0,0
APC-Multitenant,2020-06-22,108333.421,108304.92500000002,107357.774,106364.626,105008.99599999998,102045.399,97700.984,107742.03457142856,392.8570675752908,106462.76606666666,946.3644528549913,2020,6,2,22,0,26,0,0
APC-Multitenant,2020-06-23,108386.91900000002,108333.421,107382.443,106364.626,105103.278,102066.44,97649.57,107881.41271428573,406.63618208064656,106573.58023333334,964.7238972180925,2020,6,2,23,1,26,0,0
APC-Multitenant,2020-06-24,108515.296,108386.91900000002,107445.26,106545.17,105153.363,102329.087,97649.57,108024.90928571428,377.3912369815164,106683.03493333333,978.3355432928854,2020,6,2,24,2,26,0,0
APC-Multitenant,2020-06-25,108694.536,108515.296,107647.117,106718.688,105229.84,102439.305,98164.312,108177.77157142859,315.02977659918014,106795.09936666668,989.5593568139132,2020,6,2,25,3,26,0,0
APC-Multitenant,2020-06-26,108905.98,108694.536,107839.733,107026.58800000002,105296.778,102488.925,98889.088,108327.40285714285,265.89067605308315,106910.58923333333,1002.6738263455084,2020,6,2,26,4,26,0,0
APC-Multitenant,2020-06-27,109086.172,108905.98,108216.99,107251.798,105460.994,102565.602,99290.952,108479.72385714286,244.5079825062503,107030.89596666668,1018.7598202855343,2020,6,2,27,5,26,0,0
APC-Multitenant,2020-06-28,109128.283,109086.172,108304.92500000002,107357.774,105569.337,102641.012,99384.135,108603.89271428571,302.6356047989454,107151.73523333334,1040.8845559992226,2020,6,2,28,6,26,0,0
APC-Multitenant,2020-06-29,109324.082,109128.283,108333.421,107357.774,105856.941,102728.294,99384.135,108721.5152857143,326.1614753850346,107270.36676666667,1057.0018235171985,2020,6,2,29,0,27,0,0
APC-Multitenant,2020-06-30,109325.221,109324.082,108386.91900000002,107382.443,105879.762,102837.162,99323.912,108863.03828571427,344.1307895771464,107385.93813333334,1086.2717706336985,2020,6,2,30,1,27,0,1
APC-Multitenant,2020-07-01,109438.11000000002,109325.221,108515.296,107445.26,105939.595,102923.435,99216.728,108997.08142857142,308.6816969350363,107500.78676666667,1103.5389727280844,2020,7,3,1,2,27,1,0
APC-Multitenant,2020-07-02,109576.712,109438.11000000002,108694.536,107647.117,106006.447,102959.226,99216.728,109128.91200000001,262.18321991385625,107617.40393333332,1117.6339592134693,2020,7,3,2,3,27,0,0
APC-Multitenant,2020-07-03,109697.893,109576.712,108905.98,107839.733,106097.072,103000.569,100073.434,109254.93714285715,228.43898493367269,107736.41276666668,1130.1949347200389,2020,7,3,3,4,27,0,0
APC-Multitenant,2020-07-04,109857.795,109697.893,109086.172,108216.99,106194.308,103051.379,100168.112,109368.06757142859,222.8435795836533,107856.44013333334,1141.243221342905,2020,7,3,4,5,27,0,0
APC-Multitenant,2020-07-05,109935.107,109857.795,109128.283,108304.92500000002,106406.853,103099.401,100225.543,109478.29942857144,249.42132044991,107978.55636666667,1153.1966584379145,2020,7,3,5,6,27,0,0
APC-Multitenant,2020-07-06,109954.498,109935.107,109324.082,108333.421,106427.953,103187.68,100289.883,109593.56000000001,247.12771068554096,108096.16483333334,1167.208574319658,2020,7,3,6,0,28,0,0
APC-Multitenant,2020-07-07,110094.741,109954.498,109325.221,108386.91900000002,106427.953,103270.322,100437.25,109683.61942857144,247.42526648454856,108213.71633333333,1170.982796862468,2020,7,3,7,1,28,0,0
APC-Multitenant,2020-07-08,110320.594,110094.741,109438.11000000002,108515.296,106364.626,103415.641,100553.28,109793.55085714287,232.12520147065584,108335.94260000001,1169.5260742463554,2020,7,3,8,2,28,0,0
APC-Multitenant,2020-07-09,110456.663,110320.594,109576.712,108694.536,106364.626,103491.476,100673.144,109919.62000000001,246.12832865120683,108467.8082,1162.5928492413557,2020,7,3,9,3,28,0,0
APC-Multitenant,2020-07-10,110606.961,110456.663,109697.893,108905.98,106545.17,103550.092,100927.96899999998,110045.32728571429,265.73419068721984,108604.20943333332,1147.2764002049264,2020,7,3,10,4,28,0,0
APC-Multitenant,2020-07-11,110805.062,110606.961,109857.795,109086.172,106718.688,103647.7,101101.805,110175.19414285713,288.77673112760385,108739.60246666666,1135.515730634849,2020,7,3,11,5,28,0,0
APC-Multitenant,2020-07-12,111070.17,110805.062,109935.107,109128.283,107026.58800000002,103780.016,101145.896,110310.51800000001,333.7053291042621,108875.81493333333,1129.8137774696897,2020,7,3,12,6,28,0,0
APC-Multitenant,2020-07-13,111089.684,111070.17,109954.498,109324.082,107251.798,103836.42,101218.911,110472.66985714286,391.6292142648527,109010.601,1142.7195537275331,2020,7,3,13,0,29,0,0
APC-Multitenant,2020-07-14,111380.958,111089.684,110094.741,109325.221,107357.774,103965.362,101293.786,110634.83928571429,376.02140072134983,109138.53053333332,1153.8040612175369,2020,7,3,14,1,29,0,0
APC-Multitenant,2020-07-15,111630.645,111380.958,110320.594,109438.11000000002,107357.774,104185.812,101340.363,110818.58457142857,382.3181986737367,109272.63666666667,1173.3315961486912,2020,7,3,15,2,29,0,0
APC-Multitenant,2020-07-16,111734.829,111630.645,110456.663,109576.712,107382.443,104269.324,101424.09,111005.7347142857,416.9881151068755,109415.06569999999,1192.0632270735994,2020,7,3,16,3,29,0,0
APC-Multitenant,2020-07-17,111943.28,111734.829,110606.961,109697.893,107445.26,104332.003,101605.277,111188.32985714286,416.3304688004341,109560.14523333333,1200.9727663597844,2020,7,3,17,4,29,0,0
APC-Multitenant,2020-07-18,112246.403,111943.28,110805.062,109857.795,107647.117,104453.621,101764.234,111379.23257142857,411.6712688141206,109710.07923333334,1208.5887697390754,2020,7,3,18,5,29,0,0
APC-Multitenant,2020-07-19,112381.882,112246.403,111070.17,109935.107,107839.733,104559.007,101808.785,111585.13842857143,436.3430520542155,109863.38876666667,1229.4087210541438,2020,7,3,19,6,29,0,0
APC-Multitenant,2020-07-20,112512.41,112381.882,111089.684,109954.498,108216.99,104559.007,101883.731,111772.52585714287,459.3802078048278,110014.79373333332,1251.0940024380686,2020,7,3,20,0,30,0,0
APC-Multitenant,2020-07-21,112646.824,112512.41,111380.958,110094.741,108304.92500000002,104594.55599999998,101974.72,111975.77242857144,419.9548414888279,110157.97439999999,1283.6211915417477,2020,7,3,21,1,30,0,0
APC-Multitenant,2020-07-22,112800.88,112646.824,111630.645,110320.594,108333.421,105008.99599999998,102045.399,112156.61042857144,392.80227102007893,110302.70436666667,1311.947682053448,2020,7,3,22,2,30,0,0
APC-Multitenant,2020-07-23,112958.934,112800.88,111734.829,110456.663,108386.91900000002,105103.278,102066.44,112323.78685714286,380.475510696397,110451.61966666667,1334.0698220424306,2020,7,3,23,3,30,0,0
APC-Multitenant,2020-07-24,113188.296,112958.934,111943.28,110606.961,108515.296,105153.363,102329.087,112498.659,344.24999554465927,110604.02016666668,1351.109191376548,2020,7,3,24,4,30,0,0
APC-Multitenant,2020-07-25,113330.48299999998,113188.296,112246.403,110805.062,108694.536,105229.84,102439.305,112676.51842857142,330.84837423419026,110759.78683333333,1371.2214623899245,2020,7,3,25,5,30,0,0
APC-Multitenant,2020-07-26,113330.48299999998,113330.48299999998,112381.882,111070.17,108905.98,105296.778,102488.925,112831.387,349.1762540309399,110914.31839999999,1391.5263053070296,2020,7,3,26,6,30,0,0
APC-Multitenant,2020-07-27,113400.806,113330.48299999998,112512.41,111089.684,109086.172,105460.994,102565.602,112966.90142857142,329.14973492520176,111061.80183333332,1405.7260443926073,2020,7,3,27,0,31,0,0
APC-Multitenant,2020-07-28,113557.802,113400.806,112646.824,111380.958,109128.283,105569.337,102641.012,113093.81514285714,294.1083616495121,111205.62296666666,1417.2970553031234,2020,7,3,28,1,31,0,0
APC-Multitenant,2020-07-29,113755.888,113557.802,112800.88,111630.645,109324.082,105856.941,102728.294,113223.95485714286,263.28902861076125,111353.2736,1424.1341099211584,2020,7,3,29,2,31,0,0
APC-Multitenant,2020-07-30,113921.11,113755.888,112958.934,111734.829,109325.221,105879.762,102837.162,113360.38457142856,254.81880512221744,111501.00046666666,1436.1925420781943,2020,7,3,30,3,31,0,0
APC-Multitenant,2020-07-31,114051.987,113921.11,113188.296,111943.28,109438.11000000002,105939.595,102923.435,113497.83828571429,261.5949542750602,111654.19676666666,1441.211920518119,2020,7,3,31,4,31,0,1
APC-Multitenant,2020-08-01,114209.028,114051.987,113330.48299999998,112246.403,109576.712,106006.447,102959.226,113621.22271428572,293.05570318481597,111807.99266666666,1442.7514933510295,2020,8,3,1,5,31,1,0
APC-Multitenant,2020-08-02,114214.78800000002,114209.028,113330.48299999998,112381.882,109697.893,106097.072,103000.569,113746.72914285713,333.16970104742154,111962.40320000002,1443.600660582336,2020,8,3,2,6,31,0,0
APC-Multitenant,2020-08-03,114249.653,114214.78800000002,113400.806,112512.41,109857.795,106194.308,103051.379,113873.05842857143,316.258576030983,112112.96636666666,1434.7973060793686,2020,8,3,3,0,32,0,0
APC-Multitenant,2020-08-04,114541.287,114249.653,113557.802,112646.824,109935.107,106406.853,103099.401,113994.3222857143,263.3070372120822,112259.36163333333,1420.7494456169638,2020,8,3,4,1,32,0,0
APC-Multitenant,2020-08-05,114633.82600000002,114541.287,113755.888,112800.88,109954.498,106427.953,103187.68,114134.82014285713,253.78024577497743,112412.90096666665,1409.758289400375,2020,8,3,5,2,32,0,0
APC-Multitenant,2020-08-06,114798.257,114633.82600000002,113921.11,112958.934,110094.741,106427.953,103270.322,114260.23985714288,252.23435608096779,112568.87856666668,1387.0587475759041,2020,8,3,6,3,32,0,0
