run_id,metric,series_id,model_name,model_family,forecast_steps_emitted,model_status,runtime_seconds,error
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-Dedicated,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,AutoARIMA,Challenger,30,OK,0.72,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,ETS Explicit,Challenger,30,OK,0.0108,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,Theta,Challenger,30,OK,0.0121,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,LightGBM,Challenger,30,OK,0.0177,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,LinearRegression,Baseline,30,OK,0.0018,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,XGBoost,Challenger,30,OK,0.0549,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,FNAR-V2,Neural,30,OK,0.0735,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,NLIN-DLIN_FIXED,Neural,30,OK,0.0014,
P6B_20260823T220902,HDD,HDD__EDB__Enterprise__Region__NAM-SDF,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,AutoARIMA,Challenger,30,OK,0.247,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,ETS Explicit,Challenger,30,OK,0.0103,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,Theta,Challenger,30,OK,0.0085,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,LightGBM,Challenger,30,OK,0.0109,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,XGBoost,Challenger,30,OK,0.0147,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,FNAR-V2,Neural,30,OK,0.0744,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCP150,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,FixedGrowth_1_5,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,AutoARIMA,Challenger,30,OK,0.2789,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,ETS Explicit,Challenger,30,OK,0.0096,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,Theta,Challenger,30,OK,0.0097,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,LightGBM,Challenger,30,OK,0.0106,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,XGBoost,Challenger,30,OK,0.0298,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,FNAR-V2,Neural,30,OK,0.0742,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,NLIN-DLIN_FIXED,Neural,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD01,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,AutoARIMA,Challenger,30,OK,0.1272,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,ETS Explicit,Challenger,30,OK,0.0108,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,Theta,Challenger,30,OK,0.0092,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,LightGBM,Challenger,30,OK,0.0106,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,XGBoost,Challenger,30,OK,0.0269,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,FNAR-V2,Neural,30,OK,0.074,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__APCPRD02,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,AutoARIMA,Challenger,30,OK,0.1367,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,ETS Explicit,Challenger,30,OK,0.0129,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,ETS_Current,Baseline,30,OK,0.0015,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,Theta,Challenger,30,OK,0.0129,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,LightGBM,Challenger,30,OK,0.0115,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,LinearRegression,Baseline,30,OK,0.002,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,XGBoost,Challenger,30,OK,0.0281,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,FNAR-V2,Neural,30,OK,0.0761,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AREP273,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,AutoARIMA,Challenger,30,OK,0.3961,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,ETS Explicit,Challenger,30,OK,0.0086,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,Theta,Challenger,30,OK,0.0076,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,LightGBM,Challenger,30,OK,0.0109,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,LinearRegression,Baseline,30,OK,0.0016,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,XGBoost,Challenger,30,OK,0.0291,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,FNAR-V2,Neural,30,OK,0.0556,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP282,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,AutoARIMA,Challenger,30,OK,0.2617,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,ETS Explicit,Challenger,30,OK,0.0097,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,Theta,Challenger,30,OK,0.0098,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,LightGBM,Challenger,30,OK,0.0114,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,XGBoost,Challenger,30,OK,0.0252,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,FNAR-V2,Neural,30,OK,0.0754,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSP300,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,AutoARIMA,Challenger,30,OK,0.1716,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,ETS Explicit,Challenger,30,OK,0.0103,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,Theta,Challenger,30,OK,0.0081,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,LightGBM,Challenger,30,OK,0.0113,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,XGBoost,Challenger,30,OK,0.0271,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,FNAR-V2,Neural,30,OK,0.0644,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUSPRD01,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,AutoARIMA,Challenger,30,OK,0.4619,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,ETS Explicit,Challenger,30,OK,0.0092,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,Theta,Challenger,30,OK,0.0112,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,LightGBM,Challenger,30,OK,0.0125,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,XGBoost,Challenger,30,OK,0.0248,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,FNAR-V2,Neural,30,OK,0.0891,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,NLIN-DLIN_FIXED,Neural,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__AUTP296,SMLP-TCN,Neural,30,OK,0.0008,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,FixedGrowth_1_5,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,FixedGrowth_4,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,FixedGrowth_6,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,AutoARIMA,Challenger,30,OK,0.2975,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,ETS Explicit,Challenger,30,OK,0.0099,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,Theta,Challenger,30,OK,0.0081,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,LightGBM,Challenger,30,OK,0.0108,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,XGBoost,Challenger,30,OK,0.0255,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,FNAR-V2,Neural,30,OK,0.0608,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__BRAP284,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,AutoARIMA,Challenger,30,OK,0.1955,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,ETS Explicit,Challenger,30,OK,0.0086,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,Theta,Challenger,30,OK,0.0094,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,LightGBM,Challenger,30,OK,0.0111,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,XGBoost,Challenger,30,OK,0.0272,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,FNAR-V2,Neural,30,OK,0.0744,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANP288,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,AutoARIMA,Challenger,30,OK,0.3246,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,ETS Explicit,Challenger,30,OK,0.0091,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,Theta,Challenger,30,OK,0.0103,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,LightGBM,Challenger,30,OK,0.0105,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,XGBoost,Challenger,30,OK,0.0287,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,FNAR-V2,Neural,30,OK,0.0562,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,NLIN-DLIN_FIXED,Neural,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CANPRD01,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,AutoARIMA,Challenger,30,OK,0.0509,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,ETS Explicit,Challenger,30,OK,0.0107,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,Theta,Challenger,30,OK,0.0102,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,LightGBM,Challenger,30,OK,0.0114,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,XGBoost,Challenger,30,OK,0.0291,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,FNAR-V2,Neural,30,OK,0.0635,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHEP278,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,AutoARIMA,Challenger,30,OK,0.3472,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,ETS Explicit,Challenger,30,OK,0.0087,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,Theta,Challenger,30,OK,0.0088,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,LightGBM,Challenger,30,OK,0.0112,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,XGBoost,Challenger,30,OK,0.0231,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,FNAR-V2,Neural,30,OK,0.0655,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__CHLP298,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,AutoARIMA,Challenger,30,OK,0.1864,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,ETS Explicit,Challenger,30,OK,0.0113,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,Theta,Challenger,30,OK,0.0076,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,LightGBM,Challenger,30,OK,0.0105,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,XGBoost,Challenger,30,OK,0.0274,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,FNAR-V2,Neural,30,OK,0.0542,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DEUP281,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DNKP307,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DNKP307,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DNKP307,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DNKP307,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DNKP307,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__DNKP307,AutoARIMA,Challenger,30,OK,0.6026,
