cohort_id,series_id,metric,db_type,scenario,segment,granularity,key,route_path,model_name,model_family,primary_rank_metric,primary_rank_value,secondary_rank_metric,secondary_rank_value,tertiary_rank_metric,tertiary_rank_value,tie_breaker_metric,tie_breaker_value,rank_within_series,is_series_champion,champion_reason,n_backtest_rows,negative_prediction_count,extreme_ratio_count,source_generation_status,caveat
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,SMLP-TCN,Neural,smape,2.0,smape,2.0,rmse,0.06732994710850308,mae,0.05564171748571168,2,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,ARIMA_Fixed,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,3,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,AutoARIMA,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,4,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,ETS Explicit,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,5,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,ETS_Current,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,6,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,FixedGrowth_1_5,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,7,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,FixedGrowth_3,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,8,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,FixedGrowth_4,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,9,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,FixedGrowth_6,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,10,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,LightGBM,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,11,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,LinearRegression,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,12,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,NLIN-DLIN_FIXED,Neural,mae,0.0,smape,,rmse,0.0,mae,0.0,13,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,Theta,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,14,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0002,HDD__Basilisk__NA__Forest__chnpr01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,chnpr01,HDD|Organic|Basilisk|Forest,XGBoost,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,15,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,FNAR-V2,Neural,smape,2.0,smape,2.0,rmse,0.18302109762101065,mae,0.0820493545105367,1,TRUE,Lowest smape among all 15 governed models for this series,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,SMLP-TCN,Neural,smape,2.0,smape,2.0,rmse,0.06732994710850308,mae,0.05564171748571168,2,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,ARIMA_Fixed,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,3,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,AutoARIMA,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,4,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,ETS Explicit,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,5,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,ETS_Current,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,6,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,FixedGrowth_1_5,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,7,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,FixedGrowth_3,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,8,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,FixedGrowth_4,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,9,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,FixedGrowth_6,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,10,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,LightGBM,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,11,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,LinearRegression,Baseline,mae,0.0,smape,,rmse,0.0,mae,0.0,12,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,NLIN-DLIN_FIXED,Neural,mae,0.0,smape,,rmse,0.0,mae,0.0,13,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,Theta,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,14,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0003,HDD__Basilisk__NA__Forest__eurp180,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurp180,HDD|Organic|Basilisk|Forest,XGBoost,Challenger,mae,0.0,smape,,rmse,0.0,mae,0.0,15,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,ETS_Current,Baseline,wape,0.016494888915520672,smape,0.01604773704215423,rmse,509.9273652970616,mae,327.8185490676386,1,TRUE,Lowest wape among all 15 governed models for this series,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,FixedGrowth_6,Baseline,wape,0.01960098697106365,smape,0.018963446382124653,rmse,560.2164738408977,mae,389.54897738666864,2,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,AutoARIMA,Challenger,wape,0.023870636248635363,smape,0.022953848930497775,rmse,651.8658292661139,mae,474.4037610938961,3,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,NLIN-DLIN_FIXED,Neural,wape,0.02418392504547911,smape,0.023488560923025866,rmse,695.1702147928321,mae,480.63004605685984,4,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,ETS Explicit,Challenger,wape,0.024789497116222824,smape,0.023757491484491928,rmse,677.3937477623506,mae,492.665153331835,5,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,ARIMA_Fixed,Baseline,wape,0.02478949745174905,smape,0.02375749177750835,rmse,677.3937584428951,mae,492.66516000006544,6,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,FixedGrowth_4,Baseline,wape,0.02529096545421379,smape,0.024566208881684093,rmse,727.8318997786739,mae,502.63130853333365,7,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,FixedGrowth_3,Baseline,wape,0.030165811773074154,smape,0.02954841876607336,rmse,821.9510973094722,mae,599.5137462000004,8,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,Theta,Challenger,wape,0.03683914397284281,smape,0.03646992501620955,rmse,946.8294995515478,mae,732.139197051996,9,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,FixedGrowth_1_5,Baseline,wape,0.03756730360838551,smape,0.03717697005263117,rmse,970.46124805452,mae,746.6106031000005,10,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,XGBoost,Challenger,wape,0.044975721439553834,smape,0.044887366908347624,rmse,1124.7987398576604,mae,893.8451068749997,11,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,SMLP-TCN,Neural,wape,0.04556007351949025,smape,0.04591013227057597,rmse,1242.0905147924996,mae,905.4584891760569,12,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,LightGBM,Challenger,wape,0.06676604135037531,smape,0.0675924143080136,rmse,1535.4863123336554,mae,1326.9047712031295,13,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,FNAR-V2,Neural,wape,0.07735021593696063,smape,0.07917151605455701,rmse,1654.1276333050098,mae,1537.2540966107235,14,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0004,HDD__Basilisk__NA__Forest__eurprd07,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,eurprd07,HDD|Organic|Basilisk|Forest,LinearRegression,Baseline,wape,5.244618397910349,smape,0.20957866280759627,rmse,520252.80140578287,mae,104231.26838997228,15,FALSE,NOT_CHAMPION,150,0,3,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0005,HDD__Basilisk__NA__Forest__jpnprd01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,jpnprd01,HDD|Organic|Basilisk|Forest,ETS_Current,Baseline,wape,0.04392268643476557,smape,0.04191272044099532,rmse,1873.3291322176437,mae,1318.6956999121521,1,TRUE,Lowest wape among all 15 governed models for this series,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0005,HDD__Basilisk__NA__Forest__jpnprd01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,jpnprd01,HDD|Organic|Basilisk|Forest,FixedGrowth_6,Baseline,wape,0.0450874142723174,smape,0.04328139266421606,rmse,2030.3290142577782,mae,1353.6644533200008,2,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0005,HDD__Basilisk__NA__Forest__jpnprd01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,jpnprd01,HDD|Organic|Basilisk|Forest,FixedGrowth_4,Baseline,wape,0.052819122062993155,smape,0.05120616931934376,rmse,2285.354847253269,mae,1585.7943762399993,3,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0005,HDD__Basilisk__NA__Forest__jpnprd01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,jpnprd01,HDD|Organic|Basilisk|Forest,Theta,Challenger,wape,0.0554637982178637,smape,0.05394815538149621,rmse,2367.9393021382225,mae,1665.1957825785598,4,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0005,HDD__Basilisk__NA__Forest__jpnprd01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,jpnprd01,HDD|Organic|Basilisk|Forest,ETS Explicit,Challenger,wape,0.0568087985960679,smape,0.051551959674307216,rmse,2725.5194183560093,mae,1705.5768785243265,5,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0005,HDD__Basilisk__NA__Forest__jpnprd01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,jpnprd01,HDD|Organic|Basilisk|Forest,ARIMA_Fixed,Baseline,wape,0.056808799311374246,smape,0.05155196025352508,rmse,2725.519452372232,mae,1705.5769000000485,6,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0005,HDD__Basilisk__NA__Forest__jpnprd01,HDD,Basilisk,NOT_APPLICABLE,NOT_APPLICABLE,Forest,jpnprd01,HDD|Organic|Basilisk|Forest,FixedGrowth_3,Baseline,wape,0.05759987238901925,smape,0.05622720330972572,rmse,2419.7437251626957,mae,1729.3273749933321,7,FALSE,NOT_CHAMPION,150,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
