filter_name,filter_value,filter_label,parent_filter,parent_value,metric_id,db_type,scenario,scenario_status,granularity,entity_key,forecast_version,availability_status,computability_status,enabled,visible,reason_if_disabled,display_order,source_artifact
Forecast Version,hdd_edb::EDB::not_applicable::region::AUT-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::AUT-Go Local,hdd_edb,EDB,not_applicable,,region,AUT-Go Local,2026-05-01,,accuracy_only,true,true,,41,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NZL-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::NZL-Go Local,hdd_edb,EDB,not_applicable,,region,NZL-Go Local,2026-04-16,,accuracy_only,true,true,,42,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::CHE-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::CHE-Go Local,hdd_edb,EDB,not_applicable,,region,CHE-Go Local,2026-05-01,,accuracy_only,true,true,,43,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::SWE-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::SWE-Go Local,hdd_edb,EDB,not_applicable,,region,SWE-Go Local,2026-04-16,,accuracy_only,true,true,,44,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::DEU-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::DEU-Go Local,hdd_edb,EDB,not_applicable,,region,DEU-Go Local,2026-05-01,,accuracy_only,true,true,,45,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::TWN-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::TWN-Go Local,hdd_edb,EDB,not_applicable,,region,TWN-Go Local,2026-04-16,,accuracy_only,true,true,,46,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ESP-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::ESP-Go Local,hdd_edb,EDB,not_applicable,,region,ESP-Go Local,2026-05-01,,accuracy_only,true,true,,47,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::DNK-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::DNK-Go Local,hdd_edb,EDB,not_applicable,,region,DNK-Go Local,2026-05-01,,accuracy_only,true,true,,48,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NAM-TDF::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::NAM-TDF,hdd_edb,EDB,not_applicable,,region,NAM-TDF,2026-05-01,,accuracy_only,true,true,,49,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::EUR-MSIT::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::EUR-MSIT,hdd_edb,EDB,not_applicable,,region,EUR-MSIT,2026-04-16,,accuracy_only,true,true,,50,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NOR-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::NOR-Go Local,hdd_edb,EDB,not_applicable,,region,NOR-Go Local,2026-05-01,,accuracy_only,true,true,,51,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::GBR-Dedicated::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::GBR-Dedicated,hdd_edb,EDB,not_applicable,,region,GBR-Dedicated,2026-04-16,,accuracy_only,true,true,,52,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::SWE-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::SWE-Go Local,hdd_edb,EDB,not_applicable,,region,SWE-Go Local,2026-05-01,,accuracy_only,true,true,,53,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::SGP-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::SGP-Go Local,hdd_edb,EDB,not_applicable,,region,SGP-Go Local,2026-05-01,,accuracy_only,true,true,,54,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::MYS-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::MYS-Go Local,hdd_edb,EDB,not_applicable,,region,MYS-Go Local,2026-04-16,,accuracy_only,true,true,,55,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::EUR-Dedicated::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::EUR-Dedicated,hdd_edb,EDB,not_applicable,,region,EUR-Dedicated,2026-05-01,,accuracy_only,true,true,,56,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NAM-Multitenant::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::NAM-Multitenant,hdd_edb,EDB,not_applicable,,region,NAM-Multitenant,2026-05-01,,accuracy_only,true,true,,57,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::EUR-MSIT::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::EUR-MSIT,hdd_edb,EDB,not_applicable,,region,EUR-MSIT,2026-05-01,,accuracy_only,true,true,,58,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::APC-Multitenant::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::APC-Multitenant,hdd_edb,EDB,not_applicable,,region,APC-Multitenant,2026-03-07,,accuracy_only,true,true,,59,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::APC-Multitenant::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::APC-Multitenant,hdd_edb,EDB,not_applicable,,region,APC-Multitenant,2026-05-01,,accuracy_only,true,true,,60,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::GBR-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::GBR-Go Local,hdd_edb,EDB,not_applicable,,region,GBR-Go Local,2026-05-01,,accuracy_only,true,true,,61,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::FRA-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::FRA-Go Local,hdd_edb,EDB,not_applicable,,region,FRA-Go Local,2026-05-01,,accuracy_only,true,true,,62,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::QAT-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::QAT-Go Local,hdd_edb,EDB,not_applicable,,region,QAT-Go Local,2026-05-01,,accuracy_only,true,true,,63,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NAM-SDF::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::NAM-SDF,hdd_edb,EDB,not_applicable,,region,NAM-SDF,2026-05-01,,accuracy_only,true,true,,64,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::GBR-Dedicated::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::GBR-Dedicated,hdd_edb,EDB,not_applicable,,region,GBR-Dedicated,2026-05-01,,accuracy_only,true,true,,65,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ARE-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::ARE-Go Local,hdd_edb,EDB,not_applicable,,region,ARE-Go Local,2026-03-07,,accuracy_only,true,true,,66,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ARE-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::ARE-Go Local,hdd_edb,EDB,not_applicable,,region,ARE-Go Local,2026-05-01,,accuracy_only,true,true,,67,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NAM-Dedicated::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::NAM-Dedicated,hdd_edb,EDB,not_applicable,,region,NAM-Dedicated,2026-05-01,,accuracy_only,true,true,,68,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ZAF-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::ZAF-Go Local,hdd_edb,EDB,not_applicable,,region,ZAF-Go Local,2026-05-01,,accuracy_only,true,true,,69,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::AUS-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::AUS-Go Local,hdd_edb,EDB,not_applicable,,region,AUS-Go Local,2026-03-07,,accuracy_only,true,true,,70,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::AUS-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::AUS-Go Local,hdd_edb,EDB,not_applicable,,region,AUS-Go Local,2026-05-01,,accuracy_only,true,true,,71,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::MEX-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::MEX-Go Local,hdd_edb,EDB,not_applicable,,region,MEX-Go Local,2026-05-01,,accuracy_only,true,true,,72,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::AUT-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::AUT-Go Local,hdd_edb,EDB,not_applicable,,region,AUT-Go Local,2026-03-07,,accuracy_only,true,true,,73,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::BRA-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::BRA-Go Local,hdd_edb,EDB,not_applicable,,region,BRA-Go Local,2026-03-07,,accuracy_only,true,true,,74,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::BRA-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::BRA-Go Local,hdd_edb,EDB,not_applicable,,region,BRA-Go Local,2026-04-16,,accuracy_only,true,true,,75,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::CAN-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::CAN-Go Local,hdd_edb,EDB,not_applicable,,region,CAN-Go Local,2026-03-07,,accuracy_only,true,true,,76,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::CAN-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::CAN-Go Local,hdd_edb,EDB,not_applicable,,region,CAN-Go Local,2026-05-01,,accuracy_only,true,true,,77,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::CHE-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::CHE-Go Local,hdd_edb,EDB,not_applicable,,region,CHE-Go Local,2026-03-07,,accuracy_only,true,true,,78,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::CHE-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::CHE-Go Local,hdd_edb,EDB,not_applicable,,region,CHE-Go Local,2026-04-16,,accuracy_only,true,true,,79,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::CHL-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::CHL-Go Local,hdd_edb,EDB,not_applicable,,region,CHL-Go Local,2026-03-07,,accuracy_only,true,true,,80,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::DEU-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::DEU-Go Local,hdd_edb,EDB,not_applicable,,region,DEU-Go Local,2026-03-07,,accuracy_only,true,true,,81,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::DNK-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::DNK-Go Local,hdd_edb,EDB,not_applicable,,region,DNK-Go Local,2026-03-07,,accuracy_only,true,true,,82,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ESP-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::ESP-Go Local,hdd_edb,EDB,not_applicable,,region,ESP-Go Local,2026-03-07,,accuracy_only,true,true,,83,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ESP-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::ESP-Go Local,hdd_edb,EDB,not_applicable,,region,ESP-Go Local,2026-04-16,,accuracy_only,true,true,,84,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::EUR-Dedicated::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::EUR-Dedicated,hdd_edb,EDB,not_applicable,,region,EUR-Dedicated,2026-03-07,,accuracy_only,true,true,,85,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::EUR-MSIT::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::EUR-MSIT,hdd_edb,EDB,not_applicable,,region,EUR-MSIT,2026-03-07,,accuracy_only,true,true,,86,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::EUR-Multitenant::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::EUR-Multitenant,hdd_edb,EDB,not_applicable,,region,EUR-Multitenant,2026-03-07,,accuracy_only,true,true,,87,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::FRA-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::FRA-Go Local,hdd_edb,EDB,not_applicable,,region,FRA-Go Local,2026-03-07,,accuracy_only,true,true,,88,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::EUR-Multitenant::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::EUR-Multitenant,hdd_edb,EDB,not_applicable,,region,EUR-Multitenant,2026-05-01,,accuracy_only,true,true,,89,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::GBR-Dedicated::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::GBR-Dedicated,hdd_edb,EDB,not_applicable,,region,GBR-Dedicated,2026-03-07,,accuracy_only,true,true,,90,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::FRA-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::FRA-Go Local,hdd_edb,EDB,not_applicable,,region,FRA-Go Local,2026-04-16,,accuracy_only,true,true,,91,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::GBR-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::GBR-Go Local,hdd_edb,EDB,not_applicable,,region,GBR-Go Local,2026-03-07,,accuracy_only,true,true,,92,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::IDN-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::IDN-Go Local,hdd_edb,EDB,not_applicable,,region,IDN-Go Local,2026-03-07,,accuracy_only,true,true,,93,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::IND-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::IND-Go Local,hdd_edb,EDB,not_applicable,,region,IND-Go Local,2026-03-07,,accuracy_only,true,true,,94,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ISR-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::ISR-Go Local,hdd_edb,EDB,not_applicable,,region,ISR-Go Local,2026-03-07,,accuracy_only,true,true,,95,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::IND-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::IND-Go Local,hdd_edb,EDB,not_applicable,,region,IND-Go Local,2026-04-16,,accuracy_only,true,true,,96,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ITA-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::ITA-Go Local,hdd_edb,EDB,not_applicable,,region,ITA-Go Local,2026-03-07,,accuracy_only,true,true,,97,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ISR-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::ISR-Go Local,hdd_edb,EDB,not_applicable,,region,ISR-Go Local,2026-05-01,,accuracy_only,true,true,,98,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::JPN-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::JPN-Go Local,hdd_edb,EDB,not_applicable,,region,JPN-Go Local,2026-03-07,,accuracy_only,true,true,,99,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ITA-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::ITA-Go Local,hdd_edb,EDB,not_applicable,,region,ITA-Go Local,2026-05-01,,accuracy_only,true,true,,100,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::ITA-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::ITA-Go Local,hdd_edb,EDB,not_applicable,,region,ITA-Go Local,2026-04-16,,accuracy_only,true,true,,101,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::KOR-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::KOR-Go Local,hdd_edb,EDB,not_applicable,,region,KOR-Go Local,2026-03-07,,accuracy_only,true,true,,102,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::JPN-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::JPN-Go Local,hdd_edb,EDB,not_applicable,,region,JPN-Go Local,2026-05-01,,accuracy_only,true,true,,103,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::JPN-Go Local::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::JPN-Go Local,hdd_edb,EDB,not_applicable,,region,JPN-Go Local,2026-04-16,,accuracy_only,true,true,,104,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::LAM-Multitenant::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::LAM-Multitenant,hdd_edb,EDB,not_applicable,,region,LAM-Multitenant,2026-03-07,,accuracy_only,true,true,,105,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::MEX-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::MEX-Go Local,hdd_edb,EDB,not_applicable,,region,MEX-Go Local,2026-03-07,,accuracy_only,true,true,,106,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::LAM-Multitenant::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::LAM-Multitenant,hdd_edb,EDB,not_applicable,,region,LAM-Multitenant,2026-05-01,,accuracy_only,true,true,,107,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::MYS-Go Local::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::MYS-Go Local,hdd_edb,EDB,not_applicable,,region,MYS-Go Local,2026-03-07,,accuracy_only,true,true,,108,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NAM-Dedicated::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::NAM-Dedicated,hdd_edb,EDB,not_applicable,,region,NAM-Dedicated,2026-03-07,,accuracy_only,true,true,,109,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::MYS-Go Local::2026-05-01,2026-05-01,Key,hdd_edb::EDB::not_applicable::region::MYS-Go Local,hdd_edb,EDB,not_applicable,,region,MYS-Go Local,2026-05-01,,accuracy_only,true,true,,110,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NAM-GCC Low::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::NAM-GCC Low,hdd_edb,EDB,not_applicable,,region,NAM-GCC Low,2026-03-07,,accuracy_only,true,true,,111,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NAM-Dedicated::2026-04-16,2026-04-16,Key,hdd_edb::EDB::not_applicable::region::NAM-Dedicated,hdd_edb,EDB,not_applicable,,region,NAM-Dedicated,2026-04-16,,accuracy_only,true,true,,112,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::region::NAM-ITAR DoD::2026-03-07,2026-03-07,Key,hdd_edb::EDB::not_applicable::region::NAM-ITAR DoD,hdd_edb,EDB,not_applicable,,region,NAM-ITAR DoD,2026-03-07,,accuracy_only,true,true,,113,official_metrics_normalized.csv
