series_key,window_id,model_name,status,message,runtime_s
EUR-MSIT,4,ETS_Current,completed,,0.001
EUR-MSIT,4,LinearRegression,completed,,0.003
EUR-MSIT,4,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,4,FixedGrowth_3,completed,,0.001
EUR-MSIT,4,FixedGrowth_4,completed,,0.001
EUR-MSIT,4,FixedGrowth_6,completed,,0.001
EUR-MSIT,4,AutoARIMA,completed,,1.255
EUR-MSIT,4,Theta,completed,,0.006
EUR-MSIT,4,ETS Explicit,completed,,0.034
EUR-MSIT,4,LightGBM,completed,,0.042
EUR-MSIT,4,XGBoost,completed,,0.067
EUR-MSIT,4,FastNeuralAR_MLP,completed,,0.349
EUR-MSIT,5,ARIMA_Fixed,completed,,0.001
EUR-MSIT,5,ETS_Current,completed,,0.001
EUR-MSIT,5,LinearRegression,completed,,0.003
EUR-MSIT,5,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,5,FixedGrowth_3,completed,,0.001
EUR-MSIT,5,FixedGrowth_4,completed,,0.001
EUR-MSIT,5,FixedGrowth_6,completed,,0.001
EUR-MSIT,5,AutoARIMA,completed,,1.263
EUR-MSIT,5,Theta,completed,,0.006
EUR-MSIT,5,ETS Explicit,completed,,0.035
EUR-MSIT,5,LightGBM,completed,,0.044
EUR-MSIT,5,XGBoost,completed,,0.065
EUR-MSIT,5,FastNeuralAR_MLP,completed,,0.35
EUR-MSIT,6,ARIMA_Fixed,completed,,0.001
EUR-MSIT,6,ETS_Current,completed,,0.001
EUR-MSIT,6,LinearRegression,completed,,0.003
EUR-MSIT,6,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,6,FixedGrowth_3,completed,,0.001
EUR-MSIT,6,FixedGrowth_4,completed,,0.001
EUR-MSIT,6,FixedGrowth_6,completed,,0.001
EUR-MSIT,6,AutoARIMA,completed,,1.277
EUR-MSIT,6,Theta,completed,,0.006
EUR-MSIT,6,ETS Explicit,completed,,0.033
EUR-MSIT,6,LightGBM,completed,,0.043
EUR-MSIT,6,XGBoost,completed,,0.067
EUR-MSIT,6,FastNeuralAR_MLP,completed,,0.352
EUR-MSIT,7,ARIMA_Fixed,completed,,0.001
EUR-MSIT,7,ETS_Current,completed,,0.001
EUR-MSIT,7,LinearRegression,completed,,0.003
EUR-MSIT,7,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,7,FixedGrowth_3,completed,,0.001
EUR-MSIT,7,FixedGrowth_4,completed,,0.001
EUR-MSIT,7,FixedGrowth_6,completed,,0.001
EUR-MSIT,7,AutoARIMA,completed,,1.287
EUR-MSIT,7,Theta,completed,,0.006
EUR-MSIT,7,ETS Explicit,completed,,0.037
EUR-MSIT,7,LightGBM,completed,,0.043
EUR-MSIT,7,XGBoost,completed,,0.066
EUR-MSIT,7,FastNeuralAR_MLP,completed,,0.387
EUR-MSIT,8,ARIMA_Fixed,completed,,0.001
EUR-MSIT,8,ETS_Current,completed,,0.001
EUR-MSIT,8,LinearRegression,completed,,0.003
EUR-MSIT,8,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,8,FixedGrowth_3,completed,,0.001
EUR-MSIT,8,FixedGrowth_4,completed,,0.001
EUR-MSIT,8,FixedGrowth_6,completed,,0.001
EUR-MSIT,8,AutoARIMA,completed,,1.679
EUR-MSIT,8,Theta,completed,,0.006
EUR-MSIT,8,ETS Explicit,completed,,0.037
EUR-MSIT,8,LightGBM,completed,,0.044
EUR-MSIT,8,XGBoost,completed,,0.067
EUR-MSIT,8,FastNeuralAR_MLP,completed,,0.385
EUR-MSIT,9,ARIMA_Fixed,completed,,0.001
EUR-MSIT,9,ETS_Current,completed,,0.001
EUR-MSIT,9,LinearRegression,completed,,0.003
EUR-MSIT,9,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,9,FixedGrowth_3,completed,,0.001
EUR-MSIT,9,FixedGrowth_4,completed,,0.001
EUR-MSIT,9,FixedGrowth_6,completed,,0.001
EUR-MSIT,9,AutoARIMA,completed,,1.718
EUR-MSIT,9,Theta,completed,,0.006
EUR-MSIT,9,ETS Explicit,completed,,0.038
EUR-MSIT,9,LightGBM,completed,,0.045
EUR-MSIT,9,XGBoost,completed,,0.067
EUR-MSIT,9,FastNeuralAR_MLP,completed,,0.397
EUR-MSIT,10,ARIMA_Fixed,completed,,0.001
EUR-MSIT,10,ETS_Current,completed,,0.001
EUR-MSIT,10,LinearRegression,completed,,0.003
EUR-MSIT,10,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,10,FixedGrowth_3,completed,,0.001
EUR-MSIT,10,FixedGrowth_4,completed,,0.001
EUR-MSIT,10,FixedGrowth_6,completed,,0.001
EUR-MSIT,10,AutoARIMA,completed,,1.747
EUR-MSIT,10,Theta,completed,,0.006
EUR-MSIT,10,ETS Explicit,completed,,0.039
EUR-MSIT,10,LightGBM,completed,,0.045
EUR-MSIT,10,XGBoost,completed,,0.073
EUR-MSIT,10,FastNeuralAR_MLP,completed,,0.399
EUR-MSIT,11,ARIMA_Fixed,completed,,0.001
EUR-MSIT,11,ETS_Current,completed,,0.001
EUR-MSIT,11,LinearRegression,completed,,0.003
EUR-MSIT,11,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,11,FixedGrowth_3,completed,,0.001
EUR-MSIT,11,FixedGrowth_4,completed,,0.001
EUR-MSIT,11,FixedGrowth_6,completed,,0.001
EUR-MSIT,11,AutoARIMA,completed,,1.895
EUR-MSIT,11,Theta,completed,,0.006
EUR-MSIT,11,ETS Explicit,completed,,0.044
EUR-MSIT,11,LightGBM,completed,,0.046
EUR-MSIT,11,XGBoost,completed,,0.068
EUR-MSIT,11,FastNeuralAR_MLP,completed,,0.404
EUR-MSIT,12,ARIMA_Fixed,completed,,0.001
EUR-MSIT,12,ETS_Current,completed,,0.001
EUR-MSIT,12,LinearRegression,completed,,0.003
EUR-MSIT,12,FixedGrowth_1_5,completed,,0.001
EUR-MSIT,12,FixedGrowth_3,completed,,0.001
EUR-MSIT,12,FixedGrowth_4,completed,,0.001
EUR-MSIT,12,FixedGrowth_6,completed,,0.001
EUR-MSIT,12,AutoARIMA,completed,,1.816
EUR-MSIT,12,Theta,completed,,0.006
EUR-MSIT,12,ETS Explicit,completed,,0.039
EUR-MSIT,12,LightGBM,completed,,0.045
EUR-MSIT,12,XGBoost,completed,,0.068
EUR-MSIT,12,FastNeuralAR_MLP,completed,,0.418
EUR-Multitenant,1,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,1,ETS_Current,completed,,0.001
EUR-Multitenant,1,LinearRegression,completed,,0.003
EUR-Multitenant,1,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,1,FixedGrowth_3,completed,,0.001
EUR-Multitenant,1,FixedGrowth_4,completed,,0.001
EUR-Multitenant,1,FixedGrowth_6,completed,,0.001
EUR-Multitenant,1,AutoARIMA,completed,,0.354
EUR-Multitenant,1,Theta,completed,,0.005
EUR-Multitenant,1,ETS Explicit,completed,,0.059
EUR-Multitenant,1,LightGBM,completed,,0.042
EUR-Multitenant,1,XGBoost,completed,,0.056
EUR-Multitenant,1,FastNeuralAR_MLP,completed,,0.022
EUR-Multitenant,2,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,2,ETS_Current,completed,,0.001
EUR-Multitenant,2,LinearRegression,completed,,0.003
EUR-Multitenant,2,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,2,FixedGrowth_3,completed,,0.001
EUR-Multitenant,2,FixedGrowth_4,completed,,0.001
EUR-Multitenant,2,FixedGrowth_6,completed,,0.001
EUR-Multitenant,2,AutoARIMA,completed,,0.371
EUR-Multitenant,2,Theta,completed,,0.004
EUR-Multitenant,2,ETS Explicit,completed,,0.033
EUR-Multitenant,2,LightGBM,completed,,0.042
EUR-Multitenant,2,XGBoost,completed,,0.174
EUR-Multitenant,2,FastNeuralAR_MLP,completed,,0.022
EUR-Multitenant,3,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,3,ETS_Current,completed,,0.001
EUR-Multitenant,3,LinearRegression,completed,,0.003
EUR-Multitenant,3,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,3,FixedGrowth_3,completed,,0.001
EUR-Multitenant,3,FixedGrowth_4,completed,,0.001
EUR-Multitenant,3,FixedGrowth_6,completed,,0.001
EUR-Multitenant,3,AutoARIMA,completed,,0.357
EUR-Multitenant,3,Theta,completed,,0.004
EUR-Multitenant,3,ETS Explicit,completed,,0.037
EUR-Multitenant,3,LightGBM,completed,,0.042
EUR-Multitenant,3,XGBoost,completed,,0.058
EUR-Multitenant,3,FastNeuralAR_MLP,completed,,0.022
EUR-Multitenant,4,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,4,ETS_Current,completed,,0.001
EUR-Multitenant,4,LinearRegression,completed,,0.003
EUR-Multitenant,4,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,4,FixedGrowth_3,completed,,0.001
EUR-Multitenant,4,FixedGrowth_4,completed,,0.001
EUR-Multitenant,4,FixedGrowth_6,completed,,0.001
EUR-Multitenant,4,AutoARIMA,completed,,0.334
EUR-Multitenant,4,Theta,completed,,0.004
EUR-Multitenant,4,ETS Explicit,completed,,0.037
EUR-Multitenant,4,LightGBM,completed,,0.043
EUR-Multitenant,4,XGBoost,completed,,0.062
EUR-Multitenant,4,FastNeuralAR_MLP,completed,,0.024
EUR-Multitenant,5,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,5,ETS_Current,completed,,0.001
EUR-Multitenant,5,LinearRegression,completed,,0.003
EUR-Multitenant,5,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,5,FixedGrowth_3,completed,,0.001
EUR-Multitenant,5,FixedGrowth_4,completed,,0.001
EUR-Multitenant,5,FixedGrowth_6,completed,,0.001
EUR-Multitenant,5,AutoARIMA,completed,,0.387
EUR-Multitenant,5,Theta,completed,,0.004
EUR-Multitenant,5,ETS Explicit,completed,,0.035
EUR-Multitenant,5,LightGBM,completed,,0.043
EUR-Multitenant,5,XGBoost,completed,,0.059
EUR-Multitenant,5,FastNeuralAR_MLP,completed,,0.024
EUR-Multitenant,6,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,6,ETS_Current,completed,,0.001
EUR-Multitenant,6,LinearRegression,completed,,0.003
EUR-Multitenant,6,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,6,FixedGrowth_3,completed,,0.001
EUR-Multitenant,6,FixedGrowth_4,completed,,0.001
EUR-Multitenant,6,FixedGrowth_6,completed,,0.001
EUR-Multitenant,6,AutoARIMA,completed,,0.341
EUR-Multitenant,6,Theta,completed,,0.004
EUR-Multitenant,6,ETS Explicit,completed,,0.039
EUR-Multitenant,6,LightGBM,completed,,0.042
EUR-Multitenant,6,XGBoost,completed,,0.058
EUR-Multitenant,6,FastNeuralAR_MLP,completed,,0.024
EUR-Multitenant,7,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,7,ETS_Current,completed,,0.001
EUR-Multitenant,7,LinearRegression,completed,,0.003
EUR-Multitenant,7,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,7,FixedGrowth_3,completed,,0.001
EUR-Multitenant,7,FixedGrowth_4,completed,,0.001
EUR-Multitenant,7,FixedGrowth_6,completed,,0.001
EUR-Multitenant,7,AutoARIMA,completed,,0.399
EUR-Multitenant,7,Theta,completed,,0.005
EUR-Multitenant,7,ETS Explicit,completed,,0.04
EUR-Multitenant,7,LightGBM,completed,,0.043
EUR-Multitenant,7,XGBoost,completed,,0.059
EUR-Multitenant,7,FastNeuralAR_MLP,completed,,0.024
EUR-Multitenant,8,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,8,ETS_Current,completed,,0.001
EUR-Multitenant,8,LinearRegression,completed,,0.003
EUR-Multitenant,8,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,8,FixedGrowth_3,completed,,0.001
EUR-Multitenant,8,FixedGrowth_4,completed,,0.001
EUR-Multitenant,8,FixedGrowth_6,completed,,0.001
EUR-Multitenant,8,AutoARIMA,completed,,0.42
EUR-Multitenant,8,Theta,completed,,0.005
EUR-Multitenant,8,ETS Explicit,completed,,0.039
EUR-Multitenant,8,LightGBM,completed,,0.043
EUR-Multitenant,8,XGBoost,completed,,0.06
EUR-Multitenant,8,FastNeuralAR_MLP,completed,,0.025
EUR-Multitenant,9,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,9,ETS_Current,completed,,0.001
EUR-Multitenant,9,LinearRegression,completed,,0.003
EUR-Multitenant,9,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,9,FixedGrowth_3,completed,,0.001
EUR-Multitenant,9,FixedGrowth_4,completed,,0.001
EUR-Multitenant,9,FixedGrowth_6,completed,,0.001
EUR-Multitenant,9,AutoARIMA,completed,,1.554
EUR-Multitenant,9,Theta,completed,,0.005
EUR-Multitenant,9,ETS Explicit,completed,,0.038
EUR-Multitenant,9,LightGBM,completed,,0.043
EUR-Multitenant,9,XGBoost,completed,,0.059
EUR-Multitenant,9,FastNeuralAR_MLP,completed,,0.026
EUR-Multitenant,10,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,10,ETS_Current,completed,,0.001
EUR-Multitenant,10,LinearRegression,completed,,0.003
EUR-Multitenant,10,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,10,FixedGrowth_3,completed,,0.001
EUR-Multitenant,10,FixedGrowth_4,completed,,0.001
EUR-Multitenant,10,FixedGrowth_6,completed,,0.001
EUR-Multitenant,10,AutoARIMA,completed,,0.96
EUR-Multitenant,10,Theta,completed,,0.005
EUR-Multitenant,10,ETS Explicit,completed,,0.042
EUR-Multitenant,10,LightGBM,completed,,0.044
EUR-Multitenant,10,XGBoost,completed,,0.061
EUR-Multitenant,10,FastNeuralAR_MLP,completed,,0.025
EUR-Multitenant,11,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,11,ETS_Current,completed,,0.001
EUR-Multitenant,11,LinearRegression,completed,,0.003
EUR-Multitenant,11,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,11,FixedGrowth_3,completed,,0.001
EUR-Multitenant,11,FixedGrowth_4,completed,,0.001
EUR-Multitenant,11,FixedGrowth_6,completed,,0.001
EUR-Multitenant,11,AutoARIMA,completed,,0.973
EUR-Multitenant,11,Theta,completed,,0.005
EUR-Multitenant,11,ETS Explicit,completed,,0.041
EUR-Multitenant,11,LightGBM,completed,,0.044
EUR-Multitenant,11,XGBoost,completed,,0.062
EUR-Multitenant,11,FastNeuralAR_MLP,completed,,0.026
EUR-Multitenant,12,ARIMA_Fixed,completed,,0.001
EUR-Multitenant,12,ETS_Current,completed,,0.001
EUR-Multitenant,12,LinearRegression,completed,,0.003
EUR-Multitenant,12,FixedGrowth_1_5,completed,,0.001
EUR-Multitenant,12,FixedGrowth_3,completed,,0.001
EUR-Multitenant,12,FixedGrowth_4,completed,,0.001
EUR-Multitenant,12,FixedGrowth_6,completed,,0.001
EUR-Multitenant,12,AutoARIMA,completed,,1.035
EUR-Multitenant,12,Theta,completed,,0.005
EUR-Multitenant,12,ETS Explicit,completed,,0.04
EUR-Multitenant,12,LightGBM,completed,,0.044
EUR-Multitenant,12,XGBoost,completed,,0.063
EUR-Multitenant,12,FastNeuralAR_MLP,completed,,0.026
FRA-Go Local,1,ARIMA_Fixed,completed,,0.001
FRA-Go Local,1,ETS_Current,completed,,0.001
FRA-Go Local,1,LinearRegression,completed,,0.003
FRA-Go Local,1,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,1,FixedGrowth_3,completed,,0.001
FRA-Go Local,1,FixedGrowth_4,completed,,0.001
FRA-Go Local,1,FixedGrowth_6,completed,,0.001
FRA-Go Local,1,AutoARIMA,completed,,0.9
FRA-Go Local,1,Theta,completed,,0.005
FRA-Go Local,1,ETS Explicit,completed,,0.03
FRA-Go Local,1,LightGBM,completed,,0.043
FRA-Go Local,1,XGBoost,completed,,0.054
FRA-Go Local,1,FastNeuralAR_MLP,completed,,0.324
FRA-Go Local,2,ARIMA_Fixed,completed,,0.001
FRA-Go Local,2,ETS_Current,completed,,0.001
FRA-Go Local,2,LinearRegression,completed,,0.003
FRA-Go Local,2,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,2,FixedGrowth_3,completed,,0.001
FRA-Go Local,2,FixedGrowth_4,completed,,0.001
FRA-Go Local,2,FixedGrowth_6,completed,,0.001
FRA-Go Local,2,AutoARIMA,completed,,0.933
FRA-Go Local,2,Theta,completed,,0.004
FRA-Go Local,2,ETS Explicit,completed,,0.031
FRA-Go Local,2,LightGBM,completed,,0.043
FRA-Go Local,2,XGBoost,completed,,0.054
FRA-Go Local,2,FastNeuralAR_MLP,completed,,0.327
FRA-Go Local,3,ARIMA_Fixed,completed,,0.001
FRA-Go Local,3,ETS_Current,completed,,0.001
FRA-Go Local,3,LinearRegression,completed,,0.003
FRA-Go Local,3,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,3,FixedGrowth_3,completed,,0.001
FRA-Go Local,3,FixedGrowth_4,completed,,0.001
FRA-Go Local,3,FixedGrowth_6,completed,,0.001
FRA-Go Local,3,AutoARIMA,completed,,1.022
FRA-Go Local,3,Theta,completed,,0.004
FRA-Go Local,3,ETS Explicit,completed,,0.035
FRA-Go Local,3,LightGBM,completed,,0.043
FRA-Go Local,3,XGBoost,completed,,0.053
FRA-Go Local,3,FastNeuralAR_MLP,completed,,0.319
FRA-Go Local,4,ARIMA_Fixed,completed,,0.001
FRA-Go Local,4,ETS_Current,completed,,0.001
FRA-Go Local,4,LinearRegression,completed,,0.003
FRA-Go Local,4,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,4,FixedGrowth_3,completed,,0.001
FRA-Go Local,4,FixedGrowth_4,completed,,0.001
FRA-Go Local,4,FixedGrowth_6,completed,,0.001
FRA-Go Local,4,AutoARIMA,completed,,0.983
FRA-Go Local,4,Theta,completed,,0.005
FRA-Go Local,4,ETS Explicit,completed,,0.034
FRA-Go Local,4,LightGBM,completed,,0.042
FRA-Go Local,4,XGBoost,completed,,0.057
FRA-Go Local,4,FastNeuralAR_MLP,completed,,0.345
FRA-Go Local,5,ARIMA_Fixed,completed,,0.001
FRA-Go Local,5,ETS_Current,completed,,0.002
FRA-Go Local,5,LinearRegression,completed,,0.003
FRA-Go Local,5,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,5,FixedGrowth_3,completed,,0.001
FRA-Go Local,5,FixedGrowth_4,completed,,0.001
FRA-Go Local,5,FixedGrowth_6,completed,,0.001
FRA-Go Local,5,AutoARIMA,completed,,1.068
FRA-Go Local,5,Theta,completed,,0.005
FRA-Go Local,5,ETS Explicit,completed,,0.035
FRA-Go Local,5,LightGBM,completed,,0.04
FRA-Go Local,5,XGBoost,completed,,0.055
FRA-Go Local,5,FastNeuralAR_MLP,completed,,0.351
FRA-Go Local,6,ARIMA_Fixed,completed,,0.001
FRA-Go Local,6,ETS_Current,completed,,0.001
FRA-Go Local,6,LinearRegression,completed,,0.004
FRA-Go Local,6,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,6,FixedGrowth_3,completed,,0.001
FRA-Go Local,6,FixedGrowth_4,completed,,0.001
FRA-Go Local,6,FixedGrowth_6,completed,,0.001
FRA-Go Local,6,AutoARIMA,completed,,1.039
FRA-Go Local,6,Theta,completed,,0.005
FRA-Go Local,6,ETS Explicit,completed,,0.034
FRA-Go Local,6,LightGBM,completed,,0.044
FRA-Go Local,6,XGBoost,completed,,0.055
FRA-Go Local,6,FastNeuralAR_MLP,completed,,0.358
FRA-Go Local,7,ARIMA_Fixed,completed,,0.001
FRA-Go Local,7,ETS_Current,completed,,0.001
FRA-Go Local,7,LinearRegression,completed,,0.003
FRA-Go Local,7,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,7,FixedGrowth_3,completed,,0.001
FRA-Go Local,7,FixedGrowth_4,completed,,0.001
FRA-Go Local,7,FixedGrowth_6,completed,,0.001
FRA-Go Local,7,AutoARIMA,completed,,1.107
FRA-Go Local,7,Theta,completed,,0.005
FRA-Go Local,7,ETS Explicit,completed,,0.038
FRA-Go Local,7,LightGBM,completed,,0.043
FRA-Go Local,7,XGBoost,completed,,0.056
FRA-Go Local,7,FastNeuralAR_MLP,completed,,0.354
FRA-Go Local,8,ARIMA_Fixed,completed,,0.001
FRA-Go Local,8,ETS_Current,completed,,0.001
FRA-Go Local,8,LinearRegression,completed,,0.003
FRA-Go Local,8,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,8,FixedGrowth_3,completed,,0.001
FRA-Go Local,8,FixedGrowth_4,completed,,0.001
FRA-Go Local,8,FixedGrowth_6,completed,,0.001
FRA-Go Local,8,AutoARIMA,completed,,1.037
FRA-Go Local,8,Theta,completed,,0.006
FRA-Go Local,8,ETS Explicit,completed,,0.038
FRA-Go Local,8,LightGBM,completed,,0.044
FRA-Go Local,8,XGBoost,completed,,0.056
FRA-Go Local,8,FastNeuralAR_MLP,completed,,0.381
FRA-Go Local,9,ARIMA_Fixed,completed,,0.001
FRA-Go Local,9,ETS_Current,completed,,0.001
FRA-Go Local,9,LinearRegression,completed,,0.003
FRA-Go Local,9,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,9,FixedGrowth_3,completed,,0.001
FRA-Go Local,9,FixedGrowth_4,completed,,0.001
FRA-Go Local,9,FixedGrowth_6,completed,,0.001
FRA-Go Local,9,AutoARIMA,completed,,1.24
FRA-Go Local,9,Theta,completed,,0.005
FRA-Go Local,9,ETS Explicit,completed,,0.041
FRA-Go Local,9,LightGBM,completed,,0.043
FRA-Go Local,9,XGBoost,completed,,0.055
FRA-Go Local,9,FastNeuralAR_MLP,completed,,0.38
FRA-Go Local,10,ARIMA_Fixed,completed,,0.001
FRA-Go Local,10,ETS_Current,completed,,0.001
FRA-Go Local,10,LinearRegression,completed,,0.004
FRA-Go Local,10,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,10,FixedGrowth_3,completed,,0.001
FRA-Go Local,10,FixedGrowth_4,completed,,0.001
FRA-Go Local,10,FixedGrowth_6,completed,,0.001
FRA-Go Local,10,AutoARIMA,completed,,1.156
FRA-Go Local,10,Theta,completed,,0.005
FRA-Go Local,10,ETS Explicit,completed,,0.038
FRA-Go Local,10,LightGBM,completed,,0.043
FRA-Go Local,10,XGBoost,completed,,0.059
FRA-Go Local,10,FastNeuralAR_MLP,completed,,0.385
FRA-Go Local,11,ARIMA_Fixed,completed,,0.001
FRA-Go Local,11,ETS_Current,completed,,0.001
FRA-Go Local,11,LinearRegression,completed,,0.003
FRA-Go Local,11,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,11,FixedGrowth_3,completed,,0.001
FRA-Go Local,11,FixedGrowth_4,completed,,0.001
FRA-Go Local,11,FixedGrowth_6,completed,,0.001
FRA-Go Local,11,AutoARIMA,completed,,1.44
FRA-Go Local,11,Theta,completed,,0.005
FRA-Go Local,11,ETS Explicit,completed,,0.04
FRA-Go Local,11,LightGBM,completed,,0.043
FRA-Go Local,11,XGBoost,completed,,0.057
FRA-Go Local,11,FastNeuralAR_MLP,completed,,0.395
FRA-Go Local,12,ARIMA_Fixed,completed,,0.001
FRA-Go Local,12,ETS_Current,completed,,0.001
FRA-Go Local,12,LinearRegression,completed,,0.004
FRA-Go Local,12,FixedGrowth_1_5,completed,,0.001
FRA-Go Local,12,FixedGrowth_3,completed,,0.001
FRA-Go Local,12,FixedGrowth_4,completed,,0.001
FRA-Go Local,12,FixedGrowth_6,completed,,0.001
FRA-Go Local,12,AutoARIMA,completed,,1.182
FRA-Go Local,12,Theta,completed,,0.005
FRA-Go Local,12,ETS Explicit,completed,,0.042
FRA-Go Local,12,LightGBM,completed,,0.043
FRA-Go Local,12,XGBoost,completed,,0.059
FRA-Go Local,12,FastNeuralAR_MLP,completed,,0.421
GBR-Dedicated,1,ARIMA_Fixed,completed,,0.001
GBR-Dedicated,1,ETS_Current,completed,,0.001
GBR-Dedicated,1,LinearRegression,completed,,0.003
GBR-Dedicated,1,FixedGrowth_1_5,completed,,0.001
GBR-Dedicated,1,FixedGrowth_3,completed,,0.001
GBR-Dedicated,1,FixedGrowth_4,completed,,0.001
GBR-Dedicated,1,FixedGrowth_6,completed,,0.001
GBR-Dedicated,1,AutoARIMA,completed,,1.208
GBR-Dedicated,1,Theta,completed,,0.005
GBR-Dedicated,1,ETS Explicit,completed,,0.032
GBR-Dedicated,1,LightGBM,completed,,0.041
GBR-Dedicated,1,XGBoost,completed,,0.057
GBR-Dedicated,1,FastNeuralAR_MLP,completed,,0.319
GBR-Dedicated,2,ARIMA_Fixed,completed,,0.001
GBR-Dedicated,2,ETS_Current,completed,,0.001
GBR-Dedicated,2,LinearRegression,completed,,0.003
GBR-Dedicated,2,FixedGrowth_1_5,completed,,0.001
GBR-Dedicated,2,FixedGrowth_3,completed,,0.001
GBR-Dedicated,2,FixedGrowth_4,completed,,0.001
GBR-Dedicated,2,FixedGrowth_6,completed,,0.001
GBR-Dedicated,2,AutoARIMA,completed,,1.237
GBR-Dedicated,2,Theta,completed,,0.005
GBR-Dedicated,2,ETS Explicit,completed,,0.032
GBR-Dedicated,2,LightGBM,completed,,0.042
GBR-Dedicated,2,XGBoost,completed,,0.057
GBR-Dedicated,2,FastNeuralAR_MLP,completed,,0.318
GBR-Dedicated,3,ARIMA_Fixed,completed,,0.001
GBR-Dedicated,3,ETS_Current,completed,,0.001
GBR-Dedicated,3,LinearRegression,completed,,0.003
GBR-Dedicated,3,FixedGrowth_1_5,completed,,0.001
GBR-Dedicated,3,FixedGrowth_3,completed,,0.001
GBR-Dedicated,3,FixedGrowth_4,completed,,0.001
GBR-Dedicated,3,FixedGrowth_6,completed,,0.001
GBR-Dedicated,3,AutoARIMA,completed,,1.321
GBR-Dedicated,3,Theta,completed,,0.005
GBR-Dedicated,3,ETS Explicit,completed,,0.034
GBR-Dedicated,3,LightGBM,completed,,0.042
GBR-Dedicated,3,XGBoost,completed,,0.057
GBR-Dedicated,3,FastNeuralAR_MLP,completed,,0.323
GBR-Dedicated,4,ARIMA_Fixed,completed,,0.001
GBR-Dedicated,4,ETS_Current,completed,,0.001
GBR-Dedicated,4,LinearRegression,completed,,0.003
GBR-Dedicated,4,FixedGrowth_1_5,completed,,0.001
GBR-Dedicated,4,FixedGrowth_3,completed,,0.001
GBR-Dedicated,4,FixedGrowth_4,completed,,0.001
GBR-Dedicated,4,FixedGrowth_6,completed,,0.001
GBR-Dedicated,4,AutoARIMA,completed,,1.307
GBR-Dedicated,4,Theta,completed,,0.006
GBR-Dedicated,4,ETS Explicit,completed,,0.035
GBR-Dedicated,4,LightGBM,completed,,0.044
GBR-Dedicated,4,XGBoost,completed,,0.061
GBR-Dedicated,4,FastNeuralAR_MLP,completed,,0.345
GBR-Dedicated,5,ARIMA_Fixed,completed,,0.001
GBR-Dedicated,5,ETS_Current,completed,,0.001
GBR-Dedicated,5,LinearRegression,completed,,0.003
GBR-Dedicated,5,FixedGrowth_1_5,completed,,0.001
GBR-Dedicated,5,FixedGrowth_3,completed,,0.001
GBR-Dedicated,5,FixedGrowth_4,completed,,0.001
GBR-Dedicated,5,FixedGrowth_6,completed,,0.001
GBR-Dedicated,5,AutoARIMA,completed,,1.458
GBR-Dedicated,5,Theta,completed,,0.006
GBR-Dedicated,5,ETS Explicit,completed,,0.034
GBR-Dedicated,5,LightGBM,completed,,0.043
GBR-Dedicated,5,XGBoost,completed,,0.059
GBR-Dedicated,5,FastNeuralAR_MLP,completed,,0.347
GBR-Dedicated,6,ARIMA_Fixed,completed,,0.001
GBR-Dedicated,6,ETS_Current,completed,,0.001
GBR-Dedicated,6,LinearRegression,completed,,0.003
GBR-Dedicated,6,FixedGrowth_1_5,completed,,0.001
